acc	rcfl	cat	le4s	la4s	io
NC_013171	A	GC	-0.457240712175482	-0.598183881952327	0.0655910035447989
NC_014923	Y	AT	-0.115513020253728	-0.0885621069554116	-0.011263306350341
NC_014923	Y	GC	-0.116595733218403	-0.146226279263973	0.00240500240500241
NC_014923	N	AT	-0.229183813443073	-0.204318372745634	-0.00319280307635214
NC_014923	N	GC	-0.118051687285446	-0.133413818081474	0.00445725899841656
NC_014923	A	AT	-0.19757380701863	-0.172564075957248	-0.00520067291516462
NC_014923	A	GC	-0.117578880151156	-0.137564188070463	0.0038886572855942
NC_016078	Y	AT	-0.145462605281489	-0.113693915979482	-0.0043358297201419
NC_016078	Y	GC	-0.133278217735619	-0.159328056130251	-0.00368505443191088
NC_016078	N	AT	-0.2746975915912	-0.222219701952957	-0.00458245727532482
NC_016078	N	GC	-0.131549739437439	-0.157189132305466	0.00826980634261818
NC_016078	A	AT	-0.24169604450338	-0.1941231845078	-0.00452442053406713
NC_016078	A	GC	-0.132114934515213	-0.157890082355325	0.00503651856360317
NC_016822	Y	AT	-0.233286786524699	-0.209808968974394	-0.00805953606206951
NC_016822	Y	GC	0.166868360898212	0.071571530178474	0.0323256447321559
NC_016822	N	AT	-0.270017269801397	-0.207520756902877	-0.0153061532790699
NC_016822	N	GC	0.153523485105673	0.0738127916552292	0.0342905761410027
NC_016822	A	AT	-0.258623023608404	-0.208225834731859	-0.0133045258130544
NC_016822	A	GC	0.15752273725525	0.0731555896147485	0.0337571938763904
NC_014554	Y	AT	-0.156509574189036	-0.206780573119871	0.00806679875459949
NC_014554	Y	GC	0.203746588371516	-0.24565728372413	0.154062940347581
NC_014554	N	AT	-0.116183433626983	-0.11115982135518	-0.0111037396557142
NC_014554	N	GC	0.154067589415986	-0.237722848080499	0.11123605695112
NC_014554	A	AT	-0.128338933913158	-0.138835348402547	-0.00551766229267528
NC_014554	A	GC	0.170106809078772	-0.240285105989077	0.124003869949334
NC_009632	Y	AT	0.0233185584891116	-0.0865497886494352	0.0453477547763642
NC_009632	Y	GC	0.247360106427205	-0.213665315576144	0.15607877980157
NC_009632	N	AT	0.01382212920586	-0.0210885926382574	0.0227724583765323
NC_009632	N	GC	0.238182705277961	-0.113479262672811	0.108388917393535
NC_009632	A	AT	0.0165247102828342	-0.0387916494884	0.0293679607333572
NC_009632	A	GC	0.240537657350117	-0.138428262436914	0.122801521593198
NC_015214	Y	AT	-0.159983485575683	-0.212162162162162	0.0263836136733587
NC_015214	Y	GC	-0.149654770817736	-0.333955223880597	0.0676294242795435
NC_015214	N	AT	-0.291016416422994	-0.294170496561733	0.0115841885987196
NC_015214	N	GC	-0.232760412028379	-0.431117651868204	0.0514072445614663
NC_015214	A	AT	-0.251974012993503	-0.270359743985875	0.0156169143195091
NC_015214	A	GC	-0.210903999299904	-0.405896240692536	0.0560131795716639
NC_009052	Y	AT	-0.245283747513951	-0.0608878556404295	-0.0533640710382514
NC_009052	Y	GC	0.0145235322326505	-0.193166659494815	0.08297819776419
NC_009052	N	AT	-0.286996881094826	-0.155039587858932	-0.0621283608460201
NC_009052	N	GC	-0.0420465330303989	-0.220115681233933	0.0580092639270273
NC_009052	A	AT	-0.27453175308414	-0.126778816199377	-0.0597558685446009
NC_009052	A	GC	-0.0253200453735213	-0.212213740458015	0.0649384038564542
NC_014014	Y	AT	-0.0925716276234434	-0.0441301272984441	-0.0264224800782888
NC_014014	Y	GC	0.0112044817927171	-0.186836518046709	0.0154804985926819
NC_014014	N	AT	-0.0272209702289171	0.00372202591283863	-0.0215376582691555
NC_014014	N	GC	-0.00834454912516824	-0.0168697282099344	0.00394572225964777
NC_014014	A	AT	-0.0438206472448957	-0.00823467043647287	-0.0229702442574389
NC_014014	A	GC	-0.0029165856503986	-0.0689206762028609	0.00767979173446144
NC_008702	Y	AT	-0.296558970317836	-0.0798265150627125	-0.0360686511128989
NC_008702	Y	GC	-0.0851554791686559	-0.202888405850496	0.0563507999222748
NC_008702	N	AT	-0.346014626579006	-0.128814780505378	-0.0517918033841601
NC_008702	N	GC	0.00103489059727972	-0.0757329025033445	0.042666360540313
NC_008702	A	AT	-0.331341732692557	-0.113868821972677	-0.0479811520025997
NC_008702	A	GC	-0.0263025065869835	-0.116036422130035	0.0465331222489636
NC_016928	Y	AT	0.022547325268277	-0.0941491395793499	0.0529613820261861
NC_016928	Y	GC	0.259027233968503	-0.246890547263682	0.156544539720785
NC_016928	N	AT	0.0162335065973611	-0.0127850048957896	0.0273031489079923
NC_016928	N	GC	0.239558990952124	-0.135021980322378	0.109414602864385
NC_016928	A	AT	0.0180307988009976	-0.0345759934453093	0.0347817708835148
NC_016928	A	GC	0.244545474805554	-0.16319498825372	0.123607494984848
NC_014910	Y	AT	-0.166023910528346	0.0355678963374322	-0.0334498773678443
NC_014910	Y	GC	-0.187522810049083	-0.256398784557165	0.02328222600795
NC_014910	N	AT	-0.158849201305029	0.078270634475014	-0.029368029739777
NC_014910	N	GC	0.00974247760025998	-0.0224454559723748	0.0319002898045454
NC_014910	A	AT	-0.161039649133135	0.0655421116935325	-0.0303664654149062
NC_014910	A	GC	-0.0510271277364642	-0.0942859432601378	0.0295104168307009
NC_016599	Y	AT	-0.0275748871563398	-0.0215399524270989	-0.00798292760037939
NC_016599	Y	GC	0.196876994106828	-0.124464843599337	0.104769057453999
NC_016599	N	AT	-0.132393118216053	-0.125549145186048	-0.0266909664327168
NC_016599	N	GC	-0.0472699144063094	-0.309512805393087	0.10631318804763
NC_016599	A	AT	-0.102451546355501	-0.0958037817613787	-0.022080236873119
NC_016599	A	GC	0.0282668277047429	-0.255407447504342	0.105905303531279
NC_013361	Y	AT	-0.221794734779666	-0.200707852407491	-0.0141748600149905
NC_013361	Y	GC	0.182576746862619	0.0445989091392843	0.0426433699506963
NC_013361	N	AT	-0.251875897168211	-0.190214630804304	-0.0254716782701975
NC_013361	N	GC	0.157552751930358	0.0508293278296227	0.0392145265274738
NC_013361	A	AT	-0.242427972027972	-0.193457287908715	-0.0223511824113458
NC_013361	A	GC	0.165121860595897	0.0490103263956655	0.0401459996945285
NC_007350	Y	AT	0.0408545635934496	-0.0796695976552092	0.0323275468667287
NC_007350	Y	GC	0.208286770394567	-0.255397335783188	0.160280064339105
NC_007350	N	AT	-0.0100600528465049	-0.0453184169492364	0.0174621653084983
NC_007350	N	GC	0.130001902466865	-0.197144247931202	0.124586824106605
NC_007350	A	AT	0.00435345658942496	-0.0546241992240368	0.0218355619998926
NC_007350	A	GC	0.151096801093327	-0.212350119904077	0.135483311910573
NC_010483	Y	AT	-0.0240615976900866	0.0772705275044362	0.00586920067076579
NC_010483	Y	GC	0.13407799022141	0.0666347075743049	0.0270910938029123
NC_010483	N	AT	-0.189937531656255	-0.112348990211586	-0.0218561925878999
NC_010483	N	GC	0.019358430767913	-0.0688217429350903	0.0191813116159451
NC_010483	A	AT	-0.154377846226401	-0.0703843201656522	-0.0162782197981388
NC_010483	A	GC	0.0595226497808086	-0.0215024952272499	0.0210826210826211
NC_014925	Y	AT	0.0567792207792208	-0.0579785264716772	0.0349458835887528
NC_014925	Y	GC	0.211052092977925	-0.0899986089859508	0.13515121467526
NC_014925	N	AT	-0.0262143011405124	-0.015378592998546	0.0152999562858392
NC_014925	N	GC	0.231884591322268	-0.0096892042145391	0.0964683380012296
NC_014925	A	AT	-0.00267428925053596	-0.0270555521727658	0.0203143627284348
NC_014925	A	GC	0.22617441596431	-0.0318300352814849	0.107781536974384
NC_002929	Y	AT	-0.096875	-0.0188865166694038	-0.0188342231131046
NC_002929	Y	GC	-0.171023056844548	-0.231968187220038	0.0196290703968548
NC_002929	N	AT	-0.189009159034138	-0.0956573204113339	-0.0124959110238796
NC_002929	N	GC	0.01898595213535	-0.00677304318400708	0.0121048244454836
NC_002929	A	AT	-0.161471103327496	-0.0718147505865551	-0.0143455321514823
NC_002929	A	GC	-0.0406198024024451	-0.0772576243664989	0.0143606329611261
NC_008618	Y	AT	-0.233710729549374	-0.12164477441462	-0.0568363657915012
NC_008618	Y	GC	-0.241299108421957	-0.20644190779577	0.0670157549033117
NC_008618	N	AT	-0.182810291207238	-0.108235294117647	-0.0502840957564796
NC_008618	N	GC	-0.0864485794477718	-0.0135241001113264	0.0506985408258305
NC_008618	A	AT	-0.196747900712423	-0.11166253101737	-0.0517488076311606
NC_008618	A	GC	-0.13627637073594	-0.0748438994205997	0.0548201088280679
NC_010999	Y	AT	-0.120558059475007	-0.172691260212924	0.00654764708653257
NC_010999	Y	GC	0.0572806753090142	-0.219582593250444	0.0762966896795893
NC_010999	N	AT	-0.163576970191915	-0.154841515794052	-0.00125900265094347
NC_010999	N	GC	0.0153392497660835	-0.210973856686889	0.0569903042759483
NC_010999	A	AT	-0.150211451450606	-0.160288617732613	0.000686873668081509
NC_010999	A	GC	0.0281322867746067	-0.213599959362671	0.0622923722633651
NC_014532	Y	AT	-0.292904290429043	-0.043298598634567	-0.0392608476954438
NC_014532	Y	GC	-0.104392217299172	-0.280518891217019	0.0742174581250122
NC_014532	N	AT	-0.273699474352003	-0.0683474770238389	-0.0419892056051628
NC_014532	N	GC	-0.0460307161736722	-0.22035280432671	0.0708032845412353
NC_014532	A	AT	-0.279032469232783	-0.0612936682603526	-0.0413408242999239
NC_014532	A	GC	-0.0642004851996126	-0.239004248946038	0.0717199521553593
NC_010741	Y	AT	-0.141530740276035	-0.0078777189888301	-0.0701042873696408
NC_010741	Y	GC	0.272392326260958	-0.131243770074205	0.120137019818938
NC_010741	N	AT	-0.265111876528278	-0.0591554777194007	-0.089348732755855
NC_010741	N	GC	0.299117623249413	-0.0335561027084066	0.101840330080555
NC_010741	A	AT	-0.228614307153577	-0.044148515192182	-0.0851758793969849
NC_010741	A	GC	0.292660465972926	-0.0571024319923116	0.105703657780533
NC_009659	Y	AT	-0.105891062327382	-0.0156965015007627	-0.0112077413032827
NC_009659	Y	GC	0.0221496741293236	-0.168909812609619	0.058311459613915
NC_009659	N	AT	-0.200460367237902	-0.00798772845464579	-0.0418159363932351
NC_009659	N	GC	0.0372073439629478	-0.104043343032006	0.0447292269532865
NC_009659	A	AT	-0.17487753027082	-0.0101111412306858	-0.0341644148109589
NC_009659	A	GC	0.0324281192447179	-0.124262670556889	0.0482912462313309
NC_004556	Y	AT	-0.371723742108284	0.0400616332819723	-0.110170087152094
NC_004556	Y	GC	0.04057465736956	-0.273808526677276	0.134412197405376
NC_004556	N	AT	-0.341338540305346	0.16636815920398	-0.150937012257015
NC_004556	N	GC	0.116076335115152	-0.212347690563899	0.139739318783488
NC_004556	A	AT	-0.350048258313591	0.131095811818703	-0.141276014557326
NC_004556	A	GC	0.0939121228163049	-0.230614124617261	0.138413094043276
NC_009613	Y	AT	0.215620690666901	0.198101848572845	0.0048995064730706
NC_009613	Y	GC	-0.171618708407536	-0.260221368872826	0.0267595307917889
NC_009613	N	AT	0.00148353057969236	0.0283410801694706	-0.0201988668442343
NC_009613	N	GC	-0.194898482738401	-0.265871820255671	0.0258134036701674
NC_009613	A	AT	0.0604684242003006	0.0757232803866721	-0.0134010083447551
NC_009613	A	GC	-0.188354630483467	-0.264312649982859	0.0260592135807907
NC_010473	Y	AT	-0.25677053542563	-0.218712249335588	-0.00312124266750871
NC_010473	Y	GC	0.164181368607879	0.0446854822483584	0.050414364640884
NC_010473	N	AT	-0.287272807823939	-0.214530244701682	-0.0101568019377747
NC_010473	N	GC	0.156775351856269	0.0523387965067592	0.0360107720727337
NC_010473	A	AT	-0.277873990405983	-0.215810247451078	-0.00822786285341351
NC_010473	A	GC	0.158943073186543	0.050118090385585	0.0399054933991524
NC_016929	Y	AT	-0.0713611615245009	-0.00657894736842105	-0.0182809224318658
NC_016929	Y	GC	0.110663082437276	-0.0824702723436901	0.0646489492540506
NC_016929	N	AT	-0.220162224797219	-0.155624583980475	-0.0120398455520164
NC_016929	N	GC	0.110552161935561	-0.150808574652125	0.0503992226775379
NC_016929	A	AT	-0.179184742408189	-0.115831246137332	-0.0138325996495179
NC_016929	A	GC	0.11059080621244	-0.128328075709779	0.0544342322426298
NC_016776	Y	AT	-0.121986222732491	0.176566634761556	-0.0311987316467912
NC_016776	Y	GC	0.196355965883036	0.0332201745877789	0.0810316444119261
NC_016776	N	AT	-0.224214913853879	0.00454240021502486	-0.0540310302327267
NC_016776	N	GC	0.0792077504172904	-0.161188569926508	0.0754344747419347
NC_016776	A	AT	-0.200524520377427	0.0460727077485609	-0.0483829713221678
NC_016776	A	GC	0.12139963005373	-0.0928539466301113	0.0769100937339884
NC_008513	Y	AT	-0.106502816180236	0.0961791831357049	-0.0575206611570248
NC_008513	Y	GC	0.189964157706093	-0.0490196078431373	0.193697868396664
NC_008513	N	AT	-0.141975784684198	0.137374974484589	-0.0838347372643402
NC_008513	N	GC	0.231824417009602	0.104377104377104	0.188217673489765
NC_008513	A	AT	-0.133764001659456	0.127629733520337	-0.0738983897141431
NC_008513	A	GC	0.220238095238095	0.0651629072681704	0.190136275146009
NC_008258	Y	AT	-0.245259654825478	-0.222687620067395	-0.0105145602427409
NC_008258	Y	GC	0.164719904648391	0.088346230120154	0.0320191516421037
NC_008258	N	AT	-0.269326054044135	-0.213272933817651	-0.00664737126681721
NC_008258	N	GC	0.14651629805966	0.0847026840077536	0.0253813166328433
NC_008258	A	AT	-0.26191931782995	-0.216173730787145	-0.0077068732609022
NC_008258	A	GC	0.151886213087933	0.0857689047182854	0.0271677852348993
NC_009380	Y	AT	-0.255276156264032	0.0710099965529128	-0.0762759710930443
NC_009380	Y	GC	-0.0569235169099463	-0.160122581880866	0.0453954496208017
NC_009380	N	AT	-0.225811882354922	0.1148202026389	-0.0715007092198582
NC_009380	N	GC	0.0454418865081482	-0.0701059960463612	0.0483824523256839
NC_009380	A	AT	-0.234954657873042	0.101344784322041	-0.0728698734914892
NC_009380	A	GC	0.0102994740530259	-0.101165854083493	0.0474785352759165
NC_012207	Y	AT	-0.158256317984788	0.00233672157962379	-0.0203673622391603
NC_012207	Y	GC	-0.0697452879403026	-0.158063225290116	0.0383936747593416
NC_012207	N	AT	-0.117339945480587	0.0329941956699256	-0.0233314587101579
NC_012207	N	GC	0.0862146262733372	-0.0193812193878682	0.0186576382852176
NC_012207	A	AT	-0.128533870336186	0.0245879318906278	-0.0225389755011136
NC_012207	A	GC	0.0331551682451168	-0.0663608685935365	0.0243934102740526
NC_016604	Y	AT	-0.0658741951461119	0.0215849762331489	0.00372360080725392
NC_016604	Y	GC	-0.103827606992164	-0.150761574534184	0.0168097967146864
NC_016604	N	AT	-0.0563193336661755	0.0188723875175292	-0.0111771348960917
NC_016604	N	GC	0.0349141961569361	-0.0103288259068909	0.0122360073219218
NC_016604	A	AT	-0.0592505676878013	0.0196928806288523	-0.00714241733883382
NC_016604	A	GC	-0.0106763957393453	-0.056139247041985	0.0134873657220745
NC_015514	Y	AT	-0.210209893471153	-0.0875576036866359	-0.0286577593125915
NC_015514	Y	GC	-0.128925798360675	-0.174283471863682	0.0136274642836374
NC_015514	N	AT	-0.267715511636978	-0.112000842903804	-0.0138627037817456
NC_015514	N	GC	-0.019759204367282	-0.0410332845483196	0.0266995139489979
NC_015514	A	AT	-0.245786912279291	-0.102671009771987	-0.0193365822983808
NC_015514	A	GC	-0.0550059864926128	-0.083930240274704	0.0227729286883003
NC_011663	Y	AT	-0.257089363029996	-0.0676803981199889	-0.0520257778799052
NC_011663	Y	GC	0.0229263488882362	-0.197629704343441	0.0744104427067299
NC_011663	N	AT	-0.297350866527312	-0.167111986124783	-0.061473563821662
NC_011663	N	GC	-0.0444023313190546	-0.22758178096923	0.0559045450752745
NC_011663	A	AT	-0.28530326639471	-0.137512139717865	-0.0588969218410843
NC_011663	A	GC	-0.0246919824394586	-0.218831531581306	0.0610698174006445
NC_014218	Y	AT	-0.171821550741163	-0.105519346588565	-0.013051379481249
NC_014218	Y	GC	-0.0396161023727006	-0.194896612406511	0.0862728020515798
NC_014218	N	AT	-0.208484518192379	-0.133193303268055	-0.0226153846153846
NC_014218	N	GC	0.0385985970966653	-0.0907182716428608	0.0824197084999355
NC_014218	A	AT	-0.197963002730313	-0.125654567928981	-0.0205269423634243
NC_014218	A	GC	0.0136270395873586	-0.123807860262009	0.0833827139591975
NC_010516	Y	AT	0.182533209847532	-0.0904706125542617	0.034245440123754
NC_010516	Y	GC	0.296766169154229	-0.181299885974914	0.172601604357221
NC_010516	N	AT	0.00225488085390865	-0.166161535598447	0.0375450373710499
NC_010516	N	GC	-0.0868837598493829	-0.472684085510689	0.157712811275285
NC_010516	A	AT	0.0546636715437876	-0.145087958255798	0.0365065762509781
NC_010516	A	GC	-0.00288655301998802	-0.415329368196611	0.162050972443831
NC_011601	Y	AT	-0.245651989479936	-0.203292321713374	-0.0102873555282454
NC_011601	Y	GC	0.173889520099551	0.0447771925724866	0.0441834248518128
NC_011601	N	AT	-0.276812160115811	-0.192528482960469	-0.0243661801827332
NC_011601	N	GC	0.158135573975247	0.0523621785151598	0.0400365495602631
NC_011601	A	AT	-0.267156105608392	-0.195822909493467	-0.0204890291668251
NC_011601	A	GC	0.162793115582712	0.0501509244120236	0.0411554330175581
NC_011595	Y	AT	-0.0894451866957317	-0.137099236641221	0.00590711452180089
NC_011595	Y	GC	0.112351444735543	-0.15600339929586	0.0922775131110132
NC_011595	N	AT	-0.215536564864108	-0.229080903296538	0.00345805810365892
NC_011595	N	GC	0.00241290120992241	-0.245891456818241	0.0871013649007051
NC_011595	A	AT	-0.17960970527539	-0.203406114890518	0.00415584928383167
NC_011595	A	GC	0.0369055560850091	-0.219022735107869	0.0885906813338709
NC_007510	Y	AT	-0.236800630417652	-0.101610718049074	-4.18042723966389e-05
NC_007510	Y	GC	0.0870058436049227	-0.0837346672697762	0.0643969670130263
NC_007510	N	AT	-0.151558684097112	0.0546244568590937	-0.0202543180217869
NC_007510	N	GC	0.126960083630235	0.0642963731914618	0.035714935502065
NC_007510	A	AT	-0.174334140435835	0.0146679499518768	-0.01523611831863
NC_007510	A	GC	0.114606238172997	0.018826442836185	0.0442141380259511
NC_013757	Y	AT	-0.125538971807629	-0.0725501432664756	-0.0137757260304206
NC_013757	Y	GC	-0.182089984585303	-0.196514592291009	0.00523652154477386
NC_013757	N	AT	-0.146212566059894	-0.0364548041740073	-0.0134556389150442
NC_013757	N	GC	-0.0382522835422318	-0.0511025982934969	0.00460513423476386
NC_013757	A	AT	-0.138540128015756	-0.049865860409658	-0.0135692830090114
NC_013757	A	GC	-0.0866519995544168	-0.0999864409554777	0.00479756326604094
NC_000964	Y	AT	-0.00868510749868904	0.0322643627666325	0.0148735613768058
NC_000964	Y	GC	0.157474226804124	-0.0369683059041852	0.0611074343701743
NC_000964	N	AT	-0.031274993219231	-0.00493822183701852	0.00462017650112476
NC_000964	N	GC	0.123257575757576	-0.0346311702717693	0.052008321331413
NC_000964	A	AT	-0.0245443404471396	0.00593437945791726	0.00712936763619967
NC_000964	A	GC	0.134202390766694	-0.0353612399316573	0.0544301567729435
NC_016112	Y	AT	-0.161403755538364	0.0273707492397014	-0.00479034057352845
NC_016112	Y	GC	-0.0466651963518896	-0.218422234809274	0.046344566112095
NC_016112	N	AT	-0.231691972149987	-0.0606096669443547	-0.0014735678762203
NC_016112	N	GC	0.00238748383830783	-0.164495731576089	0.0468522119591638
NC_016112	A	AT	-0.215546904027268	-0.0399199001352335	-0.00230927789596676
NC_016112	A	GC	-0.0145480605571979	-0.183053718341668	0.0467211478397506
NC_008060	Y	AT	-0.274384437491498	-0.11864406779661	-0.00792480648728345
NC_008060	Y	GC	0.0692558565855946	-0.0535508882545904	0.0466124284356674
NC_008060	N	AT	-0.146446518305815	0.00987925356750823	-0.0241456452981563
NC_008060	N	GC	0.124270969272749	0.0813385672969686	0.0272611267932408
NC_008060	A	AT	-0.181469481994563	-0.023593282256837	-0.0200765149851478
NC_008060	A	GC	0.107321926376863	0.0398819863306652	0.0329565377557355
NC_009138	Y	AT	-0.130987793619858	-0.030306412903946	-0.00918929957116602
NC_009138	Y	GC	0.0245450362543037	-0.145150004373305	0.0684760351230347
NC_009138	N	AT	-0.142931092232271	0.0570296840698673	-0.0395363187588152
NC_009138	N	GC	0.0665372314607339	-0.0554489814561067	0.0474333337473452
NC_009138	A	AT	-0.139251440550306	0.0308733806936899	-0.0321141392112141
NC_009138	A	GC	0.0541363670440063	-0.0818803881393281	0.0529791632365585
NC_004603	Y	AT	-0.133838217539238	-0.0249398304789145	-0.0198820945555427
NC_004603	Y	GC	0.210172927091911	-0.0680188679245283	0.0936598784329385
NC_004603	N	AT	-0.239683320660196	-0.155470627081255	-0.0503528514209422
NC_004603	N	GC	0.113617060199402	-0.0777715038584604	0.0682642029961826
NC_004603	A	AT	-0.2090377526376	-0.117988782051282	-0.0427924052085126
NC_004603	A	GC	0.141818450921806	-0.0749899098614288	0.0750073629027508
NC_015634	Y	AT	0.0924694993689525	0.0895276687349626	0.0217413528710172
NC_015634	Y	GC	0.134420634026179	0.0384867701727531	0.0662961348445219
NC_015634	N	AT	-0.0728746610880965	-0.0320692497938994	0.0280767548600184
NC_015634	N	GC	0.0871329133832864	0.00697056579951075	0.0630739882817823
NC_015634	A	AT	-0.0321168942952846	-0.00220791740523059	0.026633386255915
NC_015634	A	GC	0.102915730759724	0.0172086167397752	0.0639529122654036
NC_016641	Y	AT	-0.0283358105192501	-0.0219659527732015	0.00420590150904655
NC_016641	Y	GC	0.234595472540859	0.00261632720649114	0.0960227543578091
NC_016641	N	AT	-0.0878962387579969	-0.0723767331200263	-0.000832740213523132
NC_016641	N	GC	0.162946872863534	-0.0479970131504349	0.0812576561861984
NC_016641	A	AT	-0.0699941635502907	-0.0575087634054073	0.000395600491944013
NC_016641	A	GC	0.18435998252512	-0.0330888091150304	0.0849522476600956
NC_015978	Y	AT	-0.17682116538477	-0.242519921816268	-0.0124307323648345
NC_015978	Y	GC	0.0319284802043423	-0.291556027615507	0.0969652109548483
NC_015978	N	AT	-0.161461020051585	-0.172769722290489	0.0197164271733422
NC_015978	N	GC	-0.0401706363313189	-0.302636606801681	0.0794308418514619
NC_015978	A	AT	-0.165952336096458	-0.193003881885986	0.0101285329819428
NC_015978	A	GC	-0.0206550859908392	-0.299704931853309	0.0845551122434264
NC_015697	Y	AT	-0.121275873769936	-0.222298903458324	0.0317184444927221
NC_015697	Y	GC	0.101606208265656	-0.218792866941015	0.108760509899647
NC_015697	N	AT	-0.122562756260877	-0.165791734275079	0.015286352991271
NC_015697	N	GC	0.0387628218077346	-0.284866843367411	0.0772623325710552
NC_015697	A	AT	-0.122172876058886	-0.182361935599928	0.0199137377259796
NC_015697	A	GC	0.0558388910683928	-0.267091060060891	0.0862859362859363
NC_011145	Y	AT	-0.0603327320104229	-0.00434310532030402	-0.00829262751334772
NC_011145	Y	GC	-0.0244052502050861	-0.0713900709219858	0.0218726698150055
NC_011145	N	AT	-0.0300588782150604	-0.0392891850617798	0.00484725510089054
NC_011145	N	GC	0.0201738646125877	-0.00731046604632485	0.0161986137212682
NC_011145	A	AT	-0.0403544648943422	-0.0274639478276844	0.00111360371846807
NC_011145	A	GC	0.00610417187334248	-0.0276229679571773	0.0179007973071577
NC_006369	Y	AT	-0.0940374208265586	-0.0528631332920877	-0.0151515151515152
NC_006369	Y	GC	0.0674274328669112	-0.160835640573874	0.0702348954072689
NC_006369	N	AT	-0.170279937049931	-0.0930622851419755	-0.0324937953856053
NC_006369	N	GC	-0.0837326113674011	-0.268821548821549	0.0534389427260793
NC_006369	A	AT	-0.148768931613398	-0.0817051854729074	-0.0275711495841836
NC_006369	A	GC	-0.0410605169636694	-0.240428840872241	0.0580519536097916
NC_015740	Y	AT	-0.333585353999028	-0.146170322771253	-0.0566049121960051
NC_015740	Y	GC	-0.0876892920285956	-0.200474702494366	0.0549428146215164
NC_015740	N	AT	-0.328352339756193	-0.0857955247867474	-0.0440852157156621
NC_015740	N	GC	0.00127026194404939	-0.0781294799013705	0.0391322257311547
NC_015740	A	AT	-0.329921616894474	-0.103606057304717	-0.0473639294519249
NC_015740	A	GC	-0.0258774129038123	-0.115447586470285	0.0434372311193761
NC_015558	Y	AT	-0.0753008895866039	-0.140532959326788	-0.00310934252710606
NC_015558	Y	GC	-0.0313573883161512	-0.189794324394689	0.0685095355173101
NC_015558	N	AT	-0.15086401881842	-0.157618891635151	0.0327201456648378
NC_015558	N	GC	-0.256522825427419	-0.373525557011796	0.0749838311576891
NC_015558	A	AT	-0.128059758061969	-0.152526075959951	0.0229393707505431
NC_015558	A	GC	-0.200353612472876	-0.327358367133325	0.0731430838552441
NC_008048	Y	AT	-0.117647058823529	-0.0731443410517204	-0.00717505873388787
NC_008048	Y	GC	-0.0426036433925581	-0.113971234659071	0.0205728980641474
NC_008048	N	AT	-0.212327706365185	-0.16657908565423	-0.0150916510136667
NC_008048	N	GC	-0.0394124819987089	-0.0832326996285179	0.00887454618797902
NC_008048	A	AT	-0.18676163020745	-0.14116712280392	-0.0130828472915928
NC_008048	A	GC	-0.0404633261786692	-0.0933493821587985	0.0120740856517662
NC_012881	Y	AT	-0.340340717529699	-0.0438019605410101	-0.0395071199117802
NC_012881	Y	GC	-0.14661529538487	-0.256223340630572	0.139624509422621
NC_012881	N	AT	-0.42634381129774	-0.129958549000236	-0.0827049992443198
NC_012881	N	GC	-0.155902936254374	-0.321155556443796	0.109734138332804
NC_012881	A	AT	-0.40109573408944	-0.103937279357203	-0.0714996393303982
NC_012881	A	GC	-0.152980892051823	-0.301228685016138	0.117877681555904
NC_007940	Y	AT	-0.0485436893203883	-0.0453875833041038	-0.00568144282222369
NC_007940	Y	GC	0.152482269503546	-0.0354687929612318	0.00754375377187689
NC_007940	N	AT	-0.193626713222162	-0.168668696374204	-0.013598912087033
NC_007940	N	GC	0.0178689609530112	-0.147209226417147	0.0215411703210542
NC_007940	A	AT	-0.151949426471009	-0.133789818398333	-0.011322188449848
NC_007940	A	GC	0.057678862735959	-0.115528531337699	0.0178006249370023
NC_010482	Y	AT	-0.0998129569801054	-0.195885443646859	0.00561927488261104
NC_010482	Y	GC	0.0721821541395959	0.0302406912157992	0.00756922487304781
NC_010482	N	AT	-0.0280009105987187	-0.0829407008837715	0.0192453187062606
NC_010482	N	GC	-0.0726260033855731	-0.121067096285064	0.0109155713967476
NC_010482	A	AT	-0.0478699630683823	-0.113847150783686	0.0160435545426592
NC_010482	A	GC	-0.0271333071175777	-0.0733471744631155	0.0100812231247014
NC_002162	Y	AT	-0.0933111411630084	-0.134429182616528	-0.00327782876622525
NC_002162	Y	GC	0.00404858299595142	-0.045643153526971	0.00667880995749848
NC_002162	N	AT	-0.062085748134866	-0.057631160572337	-0.0298052722214863
NC_002162	N	GC	0.0143941376602984	-0.0656934306569343	0.0110185434023112
NC_002162	A	AT	-0.0694349231221232	-0.0750882940062446	-0.0209020902090209
NC_002162	A	GC	0.0122686629236848	-0.0616666666666667	0.00968703427719821
NC_010617	Y	AT	-0.194097616345062	-0.0859057190715482	-0.00698215671062839
NC_010617	Y	GC	-0.11459091770479	-0.163768539490027	0.0187432785374097
NC_010617	N	AT	-0.200119189511323	-0.120818239931813	-0.0194525129830121
NC_010617	N	GC	-0.011843483134467	-0.0435607403730232	0.0211631205673759
NC_010617	A	AT	-0.198186895463192	-0.110062661260597	-0.0157888193609879
NC_010617	A	GC	-0.045767690605406	-0.0828379765570914	0.0204200378993387
NC_016001	Y	AT	0.124398277172536	0.119431245757565	-0.00617254414086798
NC_016001	Y	GC	-0.0631055583885773	-0.140589932670728	0.018259072117593
NC_016001	N	AT	-0.0270645936339628	0.016308555328519	-0.014421599134283
NC_016001	N	GC	-0.265414888104814	-0.303416139851008	0.00829494986965079
NC_016001	A	AT	0.0124261440786818	0.0433398261911897	-0.0122739319872807
